MBps,bytes,category,channels,checksum,expected_speed,height,image,image_kind,image_size,mode,ms,repeat,research_value,run_id,stage,width
331.658,1179648,diffusion,3,17610365141466155240,associative scan,768,images/datasets/real/kodak/kodim10.png,real_kodim10,512x768,stages,3.39205,1,excellent,stages__real_kodim10__rep1,prefix_xor_avx2,512
268.343,1179648,diffusion,3,13651022861488387695,associative scan,768,images/datasets/real/kodak/kodim10.png,real_kodim10,512x768,stages,4.1924,1,excellent,stages__real_kodim10__rep1,reverse_prefix_xor_avx2,512
477.53,1179648,diffusion,3,14548223336192864991,lane-local,768,images/datasets/real/kodak/kodim10.png,real_kodim10,512x768,stages,2.35587,1,excellent,stages__real_kodim10__rep1,multilane_chain_avx2,512
424.855,1179648,diffusion,3,247715582172800273,logarithmic,768,images/datasets/real/kodak/kodim10.png,real_kodim10,512x768,stages,2.64797,1,excellent,stages__real_kodim10__rep1,tree_xor_avx2,512
162.375,1179648,diffusion,3,3994281125692299269,multi-pass associative,768,images/datasets/real/kodak/kodim10.png,real_kodim10,512x768,stages,6.9284,1,excellent,stages__real_kodim10__rep1,prefix_tree_reverse,512
228.027,1179648,diffusion,3,13765072517139697995,prefix sum mod 256,768,images/datasets/real/kodak/kodim10.png,real_kodim10,512x768,stages,4.93363,1,medium-high,stages__real_kodim10__rep1,arx_prefix_mod256,512
160.515,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,7.00868,1,baseline,stages__real_kodim11__rep1,logistic_double,768
18.8771,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,59.5961,1,bad baseline,stages__real_kodim11__rep1,sine_map,768
93.3204,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,12.0552,1,useful,stages__real_kodim11__rep1,fixed_point_tent,768
51.0421,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,22.0406,1,chaos-native SIMD,stages__real_kodim11__rep1,cml,768
290.896,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,3.86736,1,fastest,stages__real_kodim11__rep1,cellular_automata,768
11.6067,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,96.9266,1,physics novelty,stages__real_kodim11__rep1,hamiltonian,768
46.9636,1179648,keystream,3,7386139916934624047,low-medium,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,23.9547,1,physics novelty,stages__real_kodim11__rep1,reaction_diffusion,768
4.45865,1179648,permutation,3,660043740602716922,O(N log N),512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,252.318,1,poor,stages__real_kodim11__rep1,chaotic_sort,768
50.4226,1179648,permutation,3,8717477268236556008,O(N) sequential,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,22.3114,1,poor,stages__real_kodim11__rep1,random_walk,768
163.122,1179648,permutation,3,7751860259606498421,O(N),512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,6.8967,1,good,stages__real_kodim11__rep1,arnold_cat_map,768
69.7279,1179648,permutation,3,401698717699973576,O(N),512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,16.1341,1,excellent,stages__real_kodim11__rep1,affine_modular,768
62.4274,1179648,permutation,3,16842587806629310340,O(rN),512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,18.0209,1,excellent,stages__real_kodim11__rep1,feistel_index,768
517.092,1179648,permutation,3,16478105127369872370,O(N),512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,2.17563,1,excellent,stages__real_kodim11__rep1,block_permutation,768
206.669,1179648,permutation,3,2993399581151096902,O(rN),512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,5.44348,1,excellent,stages__real_kodim11__rep1,checkerboard_swaps,768
237.8,1179648,diffusion,3,6168320120273224141,sequential,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,4.73086,1,poor,stages__real_kodim11__rep1,global_chain,768
300.177,1179648,diffusion,3,2001114618618471085,block-level,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,3.74779,1,good,stages__real_kodim11__rep1,block_local_chain,768
290.933,1179648,diffusion,3,12430790556201572049,reduced,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,3.86687,1,medium,stages__real_kodim11__rep1,parallel_prefix,768
191.748,1179648,diffusion,3,17187783397387305322,none per round,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,5.86709,1,high,stages__real_kodim11__rep1,stencil_diffusion,768
442.501,1179648,diffusion,3,16976825478564444358,none,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,2.54237,1,excellent,stages__real_kodim11__rep1,arx_block_diffusion,768
296.607,1179648,diffusion,3,10813899950936643379,none,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,3.7929,1,excellent,stages__real_kodim11__rep1,bitplane_diffusion,768
360.713,1179648,diffusion,3,6168320120273224141,associative scan,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,3.11883,1,excellent,stages__real_kodim11__rep1,prefix_xor_avx2,768
293.608,1179648,diffusion,3,11119841851760027150,associative scan,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,3.83164,1,excellent,stages__real_kodim11__rep1,reverse_prefix_xor_avx2,768
476.775,1179648,diffusion,3,16470145618970726482,lane-local,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,2.3596,1,excellent,stages__real_kodim11__rep1,multilane_chain_avx2,768
453.359,1179648,diffusion,3,13862686085562949761,logarithmic,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,2.48148,1,excellent,stages__real_kodim11__rep1,tree_xor_avx2,768
167.735,1179648,diffusion,3,16529917456257738017,multi-pass associative,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,6.70702,1,excellent,stages__real_kodim11__rep1,prefix_tree_reverse,768
231.427,1179648,diffusion,3,2951202017339138329,prefix sum mod 256,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,stages,4.86114,1,medium-high,stages__real_kodim11__rep1,arx_prefix_mod256,768
165.476,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,6.79857,1,baseline,stages__real_kodim12__rep1,logistic_double,768
22.5668,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,49.852,1,bad baseline,stages__real_kodim12__rep1,sine_map,768
125.54,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,8.96126,1,useful,stages__real_kodim12__rep1,fixed_point_tent,768
57.684,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,19.5028,1,chaos-native SIMD,stages__real_kodim12__rep1,cml,768
282.99,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,3.97541,1,fastest,stages__real_kodim12__rep1,cellular_automata,768
10.9764,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,102.493,1,physics novelty,stages__real_kodim12__rep1,hamiltonian,768
46.4829,1179648,keystream,3,7386139916934624047,low-medium,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,24.2025,1,physics novelty,stages__real_kodim12__rep1,reaction_diffusion,768
4.31608,1179648,permutation,3,5297265661265911896,O(N log N),512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,260.653,1,poor,stages__real_kodim12__rep1,chaotic_sort,768
54.4571,1179648,permutation,3,2458599035168514400,O(N) sequential,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,20.6585,1,poor,stages__real_kodim12__rep1,random_walk,768
160.439,1179648,permutation,3,15425824823462449305,O(N),512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,7.01202,1,good,stages__real_kodim12__rep1,arnold_cat_map,768
67.4573,1179648,permutation,3,2981671511861798390,O(N),512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,16.6772,1,excellent,stages__real_kodim12__rep1,affine_modular,768
58.5209,1179648,permutation,3,623427418656491800,O(rN),512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,19.2239,1,excellent,stages__real_kodim12__rep1,feistel_index,768
485.076,1179648,permutation,3,11576794989372228944,O(N),512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,2.31922,1,excellent,stages__real_kodim12__rep1,block_permutation,768
198.275,1179648,permutation,3,5316396561197687080,O(rN),512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,5.67394,1,excellent,stages__real_kodim12__rep1,checkerboard_swaps,768
226.238,1179648,diffusion,3,13799032496827310142,sequential,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,4.97263,1,poor,stages__real_kodim12__rep1,global_chain,768
262.743,1179648,diffusion,3,10193581253922919322,block-level,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,4.28174,1,good,stages__real_kodim12__rep1,block_local_chain,768
241.955,1179648,diffusion,3,4850973766180165074,reduced,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,4.64963,1,medium,stages__real_kodim12__rep1,parallel_prefix,768
136.94,1179648,diffusion,3,14505175889771115588,none per round,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,8.21526,1,high,stages__real_kodim12__rep1,stencil_diffusion,768
374.81,1179648,diffusion,3,5290932034588760126,none,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,3.00152,1,excellent,stages__real_kodim12__rep1,arx_block_diffusion,768
272.994,1179648,diffusion,3,9904198822048719911,none,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,4.12097,1,excellent,stages__real_kodim12__rep1,bitplane_diffusion,768
342.222,1179648,diffusion,3,13799032496827310142,associative scan,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,3.28734,1,excellent,stages__real_kodim12__rep1,prefix_xor_avx2,768
268.968,1179648,diffusion,3,2886161404642200403,associative scan,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,4.18266,1,excellent,stages__real_kodim12__rep1,reverse_prefix_xor_avx2,768
458.539,1179648,diffusion,3,5957782857134918957,lane-local,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,2.45345,1,excellent,stages__real_kodim12__rep1,multilane_chain_avx2,768
479.958,1179648,diffusion,3,4537077798640758241,logarithmic,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,2.34396,1,excellent,stages__real_kodim12__rep1,tree_xor_avx2,768
170.138,1179648,diffusion,3,7909384710291909697,multi-pass associative,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,6.6123,1,excellent,stages__real_kodim12__rep1,prefix_tree_reverse,768
232.151,1179648,diffusion,3,9618212927419677739,prefix sum mod 256,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,stages,4.84599,1,medium-high,stages__real_kodim12__rep1,arx_prefix_mod256,768
164.082,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,6.85632,1,baseline,stages__real_kodim13__rep1,logistic_double,768
24.4581,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,45.997,1,bad baseline,stages__real_kodim13__rep1,sine_map,768
141.702,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,7.93922,1,useful,stages__real_kodim13__rep1,fixed_point_tent,768
60.9011,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,18.4726,1,chaos-native SIMD,stages__real_kodim13__rep1,cml,768
277.51,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,4.05391,1,fastest,stages__real_kodim13__rep1,cellular_automata,768
11.5828,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,97.1264,1,physics novelty,stages__real_kodim13__rep1,hamiltonian,768
46.1817,1179648,keystream,3,7386139916934624047,low-medium,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,24.3603,1,physics novelty,stages__real_kodim13__rep1,reaction_diffusion,768
3.99606,1179648,permutation,3,9237152317091741561,O(N log N),512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,281.528,1,poor,stages__real_kodim13__rep1,chaotic_sort,768
54.6332,1179648,permutation,3,10277309694091451593,O(N) sequential,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,20.5919,1,poor,stages__real_kodim13__rep1,random_walk,768
173.477,1179648,permutation,3,15524664206749710779,O(N),512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,6.485,1,good,stages__real_kodim13__rep1,arnold_cat_map,768
70.6439,1179648,permutation,3,4429498007750542895,O(N),512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,15.9249,1,excellent,stages__real_kodim13__rep1,affine_modular,768
59.227,1179648,permutation,3,17891438352702579927,O(rN),512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,18.9947,1,excellent,stages__real_kodim13__rep1,feistel_index,768
487.09,1179648,permutation,3,13535782282631146551,O(N),512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,2.30964,1,excellent,stages__real_kodim13__rep1,block_permutation,768
187.637,1179648,permutation,3,13722156914293168927,O(rN),512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,5.99563,1,excellent,stages__real_kodim13__rep1,checkerboard_swaps,768
191.072,1179648,diffusion,3,10701177930396212524,sequential,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,5.88784,1,poor,stages__real_kodim13__rep1,global_chain,768
288.877,1179648,diffusion,3,3011177224790313088,block-level,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,3.89439,1,good,stages__real_kodim13__rep1,block_local_chain,768
279.47,1179648,diffusion,3,1591463785594058028,reduced,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,4.02548,1,medium,stages__real_kodim13__rep1,parallel_prefix,768
176.019,1179648,diffusion,3,18047178878628381801,none per round,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,6.39134,1,high,stages__real_kodim13__rep1,stencil_diffusion,768
395.116,1179648,diffusion,3,684564857215523328,none,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,2.84726,1,excellent,stages__real_kodim13__rep1,arx_block_diffusion,768
278.426,1179648,diffusion,3,195522199823022913,none,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,4.04057,1,excellent,stages__real_kodim13__rep1,bitplane_diffusion,768
354.322,1179648,diffusion,3,10701177930396212524,associative scan,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,3.17508,1,excellent,stages__real_kodim13__rep1,prefix_xor_avx2,768
269.671,1179648,diffusion,3,13365625407874970410,associative scan,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,4.17176,1,excellent,stages__real_kodim13__rep1,reverse_prefix_xor_avx2,768
453.679,1179648,diffusion,3,52150331826223350,lane-local,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,2.47973,1,excellent,stages__real_kodim13__rep1,multilane_chain_avx2,768
333.608,1179648,diffusion,3,11283939431477212989,logarithmic,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,3.37222,1,excellent,stages__real_kodim13__rep1,tree_xor_avx2,768
153.475,1179648,diffusion,3,13688852641169315121,multi-pass associative,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,7.33016,1,excellent,stages__real_kodim13__rep1,prefix_tree_reverse,768
220.323,1179648,diffusion,3,11949818115198304394,prefix sum mod 256,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,stages,5.10614,1,medium-high,stages__real_kodim13__rep1,arx_prefix_mod256,768
159.594,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,7.04913,1,baseline,stages__real_kodim14__rep1,logistic_double,768
22.5293,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,49.9349,1,bad baseline,stages__real_kodim14__rep1,sine_map,768
126.436,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,8.8978,1,useful,stages__real_kodim14__rep1,fixed_point_tent,768
58.3099,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,19.2935,1,chaos-native SIMD,stages__real_kodim14__rep1,cml,768
291.08,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,3.86492,1,fastest,stages__real_kodim14__rep1,cellular_automata,768
11.336,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,99.2411,1,physics novelty,stages__real_kodim14__rep1,hamiltonian,768
46.4052,1179648,keystream,3,7386139916934624047,low-medium,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,24.243,1,physics novelty,stages__real_kodim14__rep1,reaction_diffusion,768
4.42638,1179648,permutation,3,5683879439436598814,O(N log N),512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,254.158,1,poor,stages__real_kodim14__rep1,chaotic_sort,768
54.3309,1179648,permutation,3,3353480099124295068,O(N) sequential,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,20.7065,1,poor,stages__real_kodim14__rep1,random_walk,768
162.923,1179648,permutation,3,17739893599163930415,O(N),512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,6.90509,1,good,stages__real_kodim14__rep1,arnold_cat_map,768
67.7067,1179648,permutation,3,10418270792591998420,O(N),512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,16.6158,1,excellent,stages__real_kodim14__rep1,affine_modular,768
58.4234,1179648,permutation,3,14069280992236796810,O(rN),512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,19.256,1,excellent,stages__real_kodim14__rep1,feistel_index,768
446.55,1179648,permutation,3,8101173819214179230,O(N),512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,2.51931,1,excellent,stages__real_kodim14__rep1,block_permutation,768
154.824,1179648,permutation,3,1145430709527017214,O(rN),512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,7.26633,1,excellent,stages__real_kodim14__rep1,checkerboard_swaps,768
227.812,1179648,diffusion,3,981576607284162178,sequential,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,4.93827,1,poor,stages__real_kodim14__rep1,global_chain,768
290.688,1179648,diffusion,3,6018935468016560278,block-level,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,3.87013,1,good,stages__real_kodim14__rep1,block_local_chain,768
285.945,1179648,diffusion,3,2644723779196720446,reduced,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,3.93432,1,medium,stages__real_kodim14__rep1,parallel_prefix,768
180.641,1179648,diffusion,3,17751250530464942866,none per round,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,6.22781,1,high,stages__real_kodim14__rep1,stencil_diffusion,768
378.973,1179648,diffusion,3,18333744402098012472,none,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,2.96855,1,excellent,stages__real_kodim14__rep1,arx_block_diffusion,768
270.466,1179648,diffusion,3,6996346541486976185,none,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,4.15949,1,excellent,stages__real_kodim14__rep1,bitplane_diffusion,768
346.331,1179648,diffusion,3,981576607284162178,associative scan,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,3.24833,1,excellent,stages__real_kodim14__rep1,prefix_xor_avx2,768
273.774,1179648,diffusion,3,12224107069276746049,associative scan,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,4.10922,1,excellent,stages__real_kodim14__rep1,reverse_prefix_xor_avx2,768
500.763,1179648,diffusion,3,9484640846054250334,lane-local,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,2.24657,1,excellent,stages__real_kodim14__rep1,multilane_chain_avx2,768
469.194,1179648,diffusion,3,2378282254044895893,logarithmic,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,2.39773,1,excellent,stages__real_kodim14__rep1,tree_xor_avx2,768
175.209,1179648,diffusion,3,13912422869293509645,multi-pass associative,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,6.42089,1,excellent,stages__real_kodim14__rep1,prefix_tree_reverse,768
231.029,1179648,diffusion,3,13114544599984015707,prefix sum mod 256,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,stages,4.86952,1,medium-high,stages__real_kodim14__rep1,arx_prefix_mod256,768
164.252,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,6.84922,1,baseline,stages__real_kodim15__rep1,logistic_double,768
22.5737,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,49.8368,1,bad baseline,stages__real_kodim15__rep1,sine_map,768
131.017,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,8.58667,1,useful,stages__real_kodim15__rep1,fixed_point_tent,768
58.8685,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,19.1104,1,chaos-native SIMD,stages__real_kodim15__rep1,cml,768
265.57,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,4.23617,1,fastest,stages__real_kodim15__rep1,cellular_automata,768
10.7711,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,104.446,1,physics novelty,stages__real_kodim15__rep1,hamiltonian,768
44.9598,1179648,keystream,3,7386139916934624047,low-medium,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,25.0223,1,physics novelty,stages__real_kodim15__rep1,reaction_diffusion,768
3.97676,1179648,permutation,3,12230895844615165463,O(N log N),512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,282.894,1,poor,stages__real_kodim15__rep1,chaotic_sort,768
54.5371,1179648,permutation,3,14840223346654803239,O(N) sequential,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,20.6282,1,poor,stages__real_kodim15__rep1,random_walk,768
161.793,1179648,permutation,3,8094598063223915652,O(N),512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,6.95335,1,good,stages__real_kodim15__rep1,arnold_cat_map,768
67.0233,1179648,permutation,3,14257197181046195827,O(N),512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,16.7852,1,excellent,stages__real_kodim15__rep1,affine_modular,768
54.0253,1179648,permutation,3,1573212664340243975,O(rN),512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,20.8236,1,excellent,stages__real_kodim15__rep1,feistel_index,768
404.701,1179648,permutation,3,16502435337886021503,O(N),512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,2.77983,1,excellent,stages__real_kodim15__rep1,block_permutation,768
194.115,1179648,permutation,3,15254485911741189255,O(rN),512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,5.79552,1,excellent,stages__real_kodim15__rep1,checkerboard_swaps,768
218.843,1179648,diffusion,3,2394475186636912353,sequential,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,5.14067,1,poor,stages__real_kodim15__rep1,global_chain,768
272.958,1179648,diffusion,3,5027051746876722157,block-level,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,4.12151,1,good,stages__real_kodim15__rep1,block_local_chain,768
245.171,1179648,diffusion,3,131345542856001413,reduced,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,4.58864,1,medium,stages__real_kodim15__rep1,parallel_prefix,768
173.237,1179648,diffusion,3,11146955098682767153,none per round,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,6.49399,1,high,stages__real_kodim15__rep1,stencil_diffusion,768
406.867,1179648,diffusion,3,16193108010660776231,none,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,2.76503,1,excellent,stages__real_kodim15__rep1,arx_block_diffusion,768
233.339,1179648,diffusion,3,16665501299374929334,none,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,4.82132,1,excellent,stages__real_kodim15__rep1,bitplane_diffusion,768
354.473,1179648,diffusion,3,2394475186636912353,associative scan,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,3.17373,1,excellent,stages__real_kodim15__rep1,prefix_xor_avx2,768
262.218,1179648,diffusion,3,3729993254607431719,associative scan,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,4.29032,1,excellent,stages__real_kodim15__rep1,reverse_prefix_xor_avx2,768
468.548,1179648,diffusion,3,14667605473127468772,lane-local,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,2.40103,1,excellent,stages__real_kodim15__rep1,multilane_chain_avx2,768
441.023,1179648,diffusion,3,14818856591580556613,logarithmic,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,2.55089,1,excellent,stages__real_kodim15__rep1,tree_xor_avx2,768
161.161,1179648,diffusion,3,17650281120508348221,multi-pass associative,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,6.9806,1,excellent,stages__real_kodim15__rep1,prefix_tree_reverse,768
225.25,1179648,diffusion,3,15395527124663897458,prefix sum mod 256,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,stages,4.99444,1,medium-high,stages__real_kodim15__rep1,arx_prefix_mod256,768
169.261,1179648,keystream,3,16352428071501016112,slow,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,stages,6.64653,1,baseline,stages__real_kodim16__rep1,logistic_double,768
23.7699,1179648,keystream,3,3229335138050633222,very slow,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,stages,47.3288,1,bad baseline,stages__real_kodim16__rep1,sine_map,768
132.68,1179648,keystream,3,547275334597606753,high,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,stages,8.47905,1,useful,stages__real_kodim16__rep1,fixed_point_tent,768
60.0476,1179648,keystream,3,551434269804455751,medium-high,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,stages,18.7351,1,chaos-native SIMD,stages__real_kodim16__rep1,cml,768
306.225,1179648,keystream,3,6408282267245646781,very high,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,stages,3.67377,1,fastest,stages__real_kodim16__rep1,cellular_automata,768
11.5758,1179648,keystream,3,10367332591215019916,medium,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,stages,97.1857,1,physics novelty,stages__real_kodim16__rep1,hamiltonian,768
