MBps,bytes,channels,checksum,dataset,diffusion,diffusion_ms,diffusion_share_pct,height,image,image_kind,image_size,keygen_ms,keygen_share_pct,keystream,mode,permutation,permutation_ms,permutation_share_pct,repeat,run_id,scheme,total_ms,width
59.6481,3145728,3,422836878486818696,synthetic_control,prefix_tree_reverse,26.8514,53.387811909732584,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,3.93966,7.833104682373993,cellular_automata,candidates,affine_bitplane,19.5038,38.77880505020379,2,candidates__noise_1024x1024__rep2,Affine-CA-PrefixTree,50.295,1024
88.9877,3145728,3,856136624508865541,synthetic_control,multilane_tree,28.5798,84.77508342602893,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,3.92661,11.64734149054505,cellular_automata,candidates,checkerboard_swaps,1.20568,3.5763589173155363,2,candidates__noise_1024x1024__rep2,Checkerboard-CA-MultilaneTree,33.7125,1024
50.7101,3145728,3,13601539085058861984,synthetic_control,stencil,8.64319,14.609904022664042,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,31.2554,52.8321596759962,cml,candidates,feistel_index,19.2607,32.55707422945987,2,candidates__noise_1024x1024__rep2,CML-Feistel-Stencil,59.1598,1024
13.0833,3145728,3,15938992241700151227,synthetic_control,stencil,8.64871,3.771788050588748,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,201.361,87.81552551242912,hamiltonian,candidates,block_feistel,19.2907,8.412865242040995,2,candidates__noise_1024x1024__rep2,Hamiltonian-Block-Stencil,229.3,1024
58.6986,3145728,3,5015192422145357007,synthetic_control,bitplane,0.424557,0.8306974378038878,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,31.2156,61.07712024418639,cml,candidates,affine_bitplane,19.4681,38.09170685893736,2,candidates__noise_1024x1024__rep2,Affine-CML-Bitplane,51.1085,1024
113.039,3145728,3,10154352750714544857,synthetic_control,arx_block,2.10628,7.936366787743598,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,4.79362,18.062141102352708,cellular_automata,candidates,feistel_index,19.6395,74.00073851904325,3,candidates__noise_1024x1024__rep3,CA-Feistel-ARX,26.5396,1024
500.242,3145728,3,12703809576107580757,synthetic_control,arx_block,0.96171,16.036250854579713,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,3.878,64.66458788414401,cellular_automata,candidates,checkerboard_swaps,1.15712,19.294659085224524,3,candidates__noise_1024x1024__rep3,Checkerboard-CA-ARX,5.9971,1024
61.5818,3145728,3,422836878486818696,synthetic_control,prefix_tree_reverse,26.7439,54.897907656053384,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,3.90532,8.016553185112809,cellular_automata,candidates,affine_bitplane,18.0662,37.08496439546183,3,candidates__noise_1024x1024__rep3,Affine-CA-PrefixTree,48.7157,1024
91.0383,3145728,3,856136624508865541,synthetic_control,multilane_tree,27.8539,84.52563028780209,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,3.98985,12.107625359600888,cellular_automata,candidates,checkerboard_swaps,1.10923,3.366076739133073,3,candidates__noise_1024x1024__rep3,Checkerboard-CA-MultilaneTree,32.9532,1024
50.6968,3145728,3,13601539085058861984,synthetic_control,stencil,8.59953,14.532296414213363,1024,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,31.3671,53.00708234685756,cml,candidates,feistel_index,19.2085,32.46033395690432,3,candidates__noise_1024x1024__rep3,CML-Feistel-Stencil,59.1753,1024
