MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
4.531121325852283,347.052,338.82575,0.6327929156733987,343.663,285.756,13.870779568935559,diffusion,1280x720,36,stencil_diffusion
1.8663626421231987,346.684,342.5577777777778,0.6364326971111964,343.64700000000005,312.137,5.7133550269077515,diffusion,1920x1080,36,stencil_diffusion
1.120966798433446,344.228,340.2414444444444,0.6392269006219063,340.239,338.215,1.7157655078062948,diffusion,2048x2048,9,stencil_diffusion
0.5515273065467092,344.333,343.274,0.625827440287971,343.228,341.9,0.8441744487959836,diffusion,4096x4096,9,stencil_diffusion
6.651690022606613,351.811,339.5253333333333,0.5980991437573913,344.431,325.379,10.181158197867266,diffusion,512x512,9,stencil_diffusion
2.7146216966301147,349.06,343.7149444444444,0.6113224210579985,346.047,328.61,5.876104316459035,diffusion,512x768,18,stencil_diffusion
3.441259099102059,349.553,340.8929074074074,0.615609132671869,344.634,281.271,12.902033977821082,diffusion,768x512,54,stencil_diffusion
5.2078149245822125,128.448,122.88355555555556,0.22826680800834342,128.057,112.003,7.9711452927278765,diffusion,1024x1024,9,tree_xor_avx2
2.731679915812489,128.649,122.52333333333334,0.22882528065834348,127.7245,100.615,8.362285456568845,diffusion,1280x720,36,tree_xor_avx2
1.9509827366381283,128.399,124.89991666666667,0.23204958693040367,128.019,112.169,5.972396132565699,diffusion,1920x1080,36,tree_xor_avx2
4.534173166251545,127.991,124.239,0.23341339570209954,127.661,111.756,6.940060968752365,diffusion,2048x2048,9,tree_xor_avx2
5.2168693440007985,127.426,121.95477777777779,0.22233739347446937,127.301,110.636,7.985004097960406,diffusion,4096x4096,9,tree_xor_avx2
6.680052354156115,130.083,119.30233333333334,0.21015993921393852,113.165,103.735,10.224569929830789,diffusion,512x512,9,tree_xor_avx2
3.7868698767346443,129.518,122.36566666666666,0.21763637808053934,128.3645,110.894,8.197106232582037,diffusion,512x768,18,tree_xor_avx2
2.3582595015105334,129.536,123.13040925925925,0.22235782206825042,128.2215,89.8821,8.841631315976056,diffusion,768x512,54,tree_xor_avx2
7.021940190579737,794.319,785.3635555555555,2.9434797020986685,787.0,759.972,10.747867638642454,keystream,1024x1024,9,cellular_automata
11.058926287039808,802.59,778.8227499999999,2.9038455503539438,790.685,640.636,33.8538559807341,keystream,1280x720,36,cellular_automata
5.198278039589863,798.363,780.4145833333333,2.7839952792351252,786.7205,727.708,15.913096039560806,keystream,1920x1080,36,cellular_automata
3.6111090298099957,793.754,787.1692222222223,,786.786,778.512,5.52720769868877,keystream,2048x2048,9,cellular_automata
3.706603739561769,771.001,764.556,,765.072,753.023,5.673373070757809,keystream,4096x4096,9,cellular_automata
23.336139077175215,795.221,752.9297777777779,2.90521521262311,748.702,688.056,35.718580220166146,keystream,512x512,9,cellular_automata
7.4328855781223595,799.125,766.5314444444444,2.901075837197386,762.2355,737.806,16.089317743083708,keystream,512x768,18,cellular_automata
9.837158952771983,803.721,758.5993888888888,2.8941954393868463,762.241,599.189,36.881663193279614,keystream,768x512,54,cellular_automata
0.10881120053050164,96.2749,96.10793333333334,0.3602048363158447,96.1244,95.7166,0.16654775591403312,keystream,1024x1024,9,cml
1.040424378476319,96.3261,95.00753055555555,0.35423617871186525,96.2019,81.8753,3.184972587172405,keystream,1280x720,36,cml
0.984011914677165,96.2822,95.29744722222222,0.3399573109675041,96.1301,81.4052,3.012281371460709,keystream,1920x1080,36,cml
0.23362285571217437,95.9371,95.6849,,95.7467,94.7815,0.3575860036410832,keystream,2048x2048,9,cml
0.11291529703692961,95.9173,95.7268111111111,,95.7497,95.3636,0.17282953628101472,keystream,4096x4096,9,cml
1.6826593269575925,96.2488,94.52348888888889,0.36472335930278627,95.5441,88.1937,2.5754989698330495,keystream,512x512,9,cml
0.10131605646447846,96.239,95.71043888888889,0.3622333351625951,95.69765000000001,95.3439,0.2193100119462608,keystream,512x768,18,cml
1.106511201841762,96.2218,94.5597462962963,0.3607627299583849,95.65365,75.4034,4.148552815080739,keystream,768x512,54,cml
0.2816179504835698,247.421,246.92655555555555,0.9254609525046933,246.938,246.002,0.43104788339321914,keystream,1024x1024,9,fixed_point_tent
