MBps_mean,dataset,family,fps_eq_mean,image_size,meets_30fps,meets_60fps,ms_ci95,ms_mean,ms_p95,n,name
815.4384444444445,kodak_photocd,full_scheme,718.9011356507866,768x512,yes,yes,0.03445515831866161,1.3910118518518517,1.6160304999999995,54,chacha20
812.0444444444444,synthetic_control,full_scheme,268.86048859120393,1024x1024,yes,yes,0.22037338761009048,3.719401111111111,4.266202,9,chacha20
879.862,synthetic_control,full_scheme,1158.6593435963089,512x512,yes,yes,0.0669500576633252,0.8630664444444444,1.009318,9,chacha20
806.7636111111111,video_frame_workload,full_scheme,304.7167873302823,1280x720,yes,yes,0.0694686386009767,3.2817358333333333,3.5592249999999996,36,chacha20
706.8192222222222,video_frame_workload,full_scheme,118.54920666376944,1920x1080,yes,yes,0.2030980497382314,8.435315833333334,9.388087500000001,36,chacha20
685.6371111111112,kodak_photocd,full_scheme,602.0952916148195,512x768,yes,yes,0.09498368958046105,1.6608666666666667,2.1423434999999995,18,chacha20_poly1305
730.4002037037036,kodak_photocd,full_scheme,645.26451722683,768x512,yes,yes,0.03289502895219344,1.549752037037037,1.7226499999999998,54,chacha20_poly1305
655.3144444444445,synthetic_control,full_scheme,217.52355236263205,1024x1024,yes,yes,0.21138076468662462,4.597203333333334,5.119242,9,chacha20_poly1305
709.6017777777778,synthetic_control,full_scheme,943.850541057079,512x512,yes,yes,0.03584858932235749,1.0594897777777779,1.1306100000000001,9,chacha20_poly1305
644.4028055555556,video_frame_workload,full_scheme,243.34067816613597,1280x720,yes,yes,0.09181131645508146,4.109465,4.6106075,36,chacha20_poly1305
581.5908611111112,video_frame_workload,full_scheme,97.82725928862355,1920x1080,yes,yes,0.15709264508001064,10.222099722222222,10.984850000000002,36,chacha20_poly1305
289.60872222222224,kodak_photocd,full_scheme,255.97582678058916,512x768,yes,yes,0.14718392682470852,3.906618888888889,4.535913999999999,18,chaotic_seed_blake3_xor
289.7974814814815,kodak_photocd,full_scheme,255.38923305478252,768x512,yes,yes,0.11218709310023499,3.9155918518518518,4.475732999999997,54,chaotic_seed_blake3_xor
270.0733333333333,synthetic_control,full_scheme,89.86340762041696,1024x1024,yes,yes,0.32484880457085147,11.128,11.76964,9,chaotic_seed_blake3_xor
302.98755555555556,synthetic_control,full_scheme,403.1896783442344,512x512,yes,yes,0.0767092898401764,2.4802222222222223,2.643862,9,chaotic_seed_blake3_xor
268.21302777777777,video_frame_workload,full_scheme,101.29704107966437,1280x720,yes,yes,0.21399138414198515,9.871956666666668,10.677025,36,chaotic_seed_blake3_xor
