chi_square,cipher,corr_d,corr_h,corr_v,cpa_score,dataset,entropy,image,image_kind,image_size,key_sensitivity,kpa_score,mode,npcr,repeat,run_id,uaci
223.568,aes_ctr,-0.00162011,0.000539371,0.000803192,1,synthetic_control,7.99995,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,99.6154,1,full,3.17891e-05,3,full__noise_1024x1024__rep3,1.24663e-07
238.041,chacha20,0.00102835,-8.78987e-05,0.00217584,1,synthetic_control,7.99995,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,99.6113,1,full,3.17891e-05,3,full__noise_1024x1024__rep3,1.24663e-07
234.755,aes_256_gcm,0.00127735,0.000586465,0.00131926,1,synthetic_control,7.99995,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,99.6082,1,full,3.17891e-05,3,full__noise_1024x1024__rep3,1.24663e-07
243.71,chacha20_poly1305,0.00138329,0.000646418,-0.000684578,1,synthetic_control,7.99994,images/datasets/synthetic/noise_1024x1024.ppm,noise,1024x1024,99.6084,1,full,3.17891e-05,3,full__noise_1024x1024__rep3,1.24663e-07
245.626,logistic_xor,0.000224014,-0.00162256,-0.00125169,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
263.467,logistic_permute_xor,0.00162065,-0.00480554,-0.00107664,0.00382106,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6142,0.999997,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
270.035,arnold_xor,-0.00086732,0.00111202,0.00206566,0.00391515,synthetic_control,7.99975,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
251.27,tiled_arnold_xor,0.00169518,-0.000666348,-0.000729099,0.00484212,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
256.332,tent_block_xor,-0.000406533,0.00143584,-0.0025306,1,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.625,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
295.952,sine_xor,-0.000130591,-0.00121839,-0.000676577,1,synthetic_control,7.99973,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.2976,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
247.867,coupled_lattice_xor,0.00117994,0.00174723,-0.00351979,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.4114,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
263.652,hamiltonian_lattice_xor,0.00218682,0.000365803,-0.000581885,1,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.5286,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
253.59,chaotic_seed_blake3_xor,-0.00434409,-0.00214058,0.00268255,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6028,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
226.412,aes_ctr,0.00371308,0.000180303,-0.00148114,1,synthetic_control,7.99979,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6067,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
221.781,chacha20,-0.00171889,-0.000950746,0.00148056,1,synthetic_control,7.9998,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6176,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
275.925,aes_256_gcm,-0.00177465,-0.00164679,0.00273834,1,synthetic_control,7.99975,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.5992,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
236.287,chacha20_poly1305,-0.000142859,-0.000491039,0.000201873,1,synthetic_control,7.99978,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6096,1,full,0.000127157,1,full__noise_512x512__rep1,4.98653e-07
245.626,logistic_xor,0.000224014,-0.00162256,-0.00125169,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
263.467,logistic_permute_xor,0.00162065,-0.00480554,-0.00107664,0.00382106,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6142,0.999997,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
270.035,arnold_xor,-0.00086732,0.00111202,0.00206566,0.00391515,synthetic_control,7.99975,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
251.27,tiled_arnold_xor,0.00169518,-0.000666348,-0.000729099,0.00484212,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
256.332,tent_block_xor,-0.000406533,0.00143584,-0.0025306,1,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.625,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
295.952,sine_xor,-0.000130591,-0.00121839,-0.000676577,1,synthetic_control,7.99973,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.2976,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
247.867,coupled_lattice_xor,0.00117994,0.00174723,-0.00351979,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.4114,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
263.652,hamiltonian_lattice_xor,0.00218682,0.000365803,-0.000581885,1,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.5286,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
253.59,chaotic_seed_blake3_xor,-0.00434409,-0.00214058,0.00268255,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6028,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
226.412,aes_ctr,0.00371308,0.000180303,-0.00148114,1,synthetic_control,7.99979,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6067,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
221.781,chacha20,-0.00171889,-0.000950746,0.00148056,1,synthetic_control,7.9998,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6176,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
275.925,aes_256_gcm,-0.00177465,-0.00164679,0.00273834,1,synthetic_control,7.99975,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.5992,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
236.287,chacha20_poly1305,-0.000142859,-0.000491039,0.000201873,1,synthetic_control,7.99978,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6096,1,full,0.000127157,2,full__noise_512x512__rep2,4.98653e-07
245.626,logistic_xor,0.000224014,-0.00162256,-0.00125169,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
263.467,logistic_permute_xor,0.00162065,-0.00480554,-0.00107664,0.00382106,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6142,0.999997,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
270.035,arnold_xor,-0.00086732,0.00111202,0.00206566,0.00391515,synthetic_control,7.99975,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
251.27,tiled_arnold_xor,0.00169518,-0.000666348,-0.000729099,0.00484212,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.3804,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
256.332,tent_block_xor,-0.000406533,0.00143584,-0.0025306,1,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.625,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
295.952,sine_xor,-0.000130591,-0.00121839,-0.000676577,1,synthetic_control,7.99973,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.2976,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
247.867,coupled_lattice_xor,0.00117994,0.00174723,-0.00351979,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.4114,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
263.652,hamiltonian_lattice_xor,0.00218682,0.000365803,-0.000581885,1,synthetic_control,7.99976,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.5286,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
253.59,chaotic_seed_blake3_xor,-0.00434409,-0.00214058,0.00268255,1,synthetic_control,7.99977,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6028,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
226.412,aes_ctr,0.00371308,0.000180303,-0.00148114,1,synthetic_control,7.99979,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6067,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
221.781,chacha20,-0.00171889,-0.000950746,0.00148056,1,synthetic_control,7.9998,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6176,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
275.925,aes_256_gcm,-0.00177465,-0.00164679,0.00273834,1,synthetic_control,7.99975,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.5992,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
236.287,chacha20_poly1305,-0.000142859,-0.000491039,0.000201873,1,synthetic_control,7.99978,images/datasets/synthetic/noise_512x512.ppm,noise,512x512,99.6096,1,full,0.000127157,3,full__noise_512x512__rep3,4.98653e-07
47234.3,logistic_xor,0.00491838,-0.0399573,0.00912204,1,kodak_photocd,7.97154,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
47184.3,logistic_permute_xor,-0.0020157,-0.00562911,0.00132269,0.00807868,kodak_photocd,7.9716,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5766,0.999998,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
47265.4,arnold_xor,0.00634482,-0.0335023,0.0081113,0.173266,kodak_photocd,7.97152,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
47056.3,tiled_arnold_xor,0.00657521,-0.029203,0.00734516,0.0236994,kodak_photocd,7.97167,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
296.306,tent_block_xor,5.68848e-05,-0.001525,0.0020617,1,kodak_photocd,7.99982,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6234,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
18630.7,sine_xor,0.039083,0.0457673,0.0442007,1,kodak_photocd,7.98853,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3009,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
21690,coupled_lattice_xor,0.104015,0.0892393,0.111131,1,kodak_photocd,7.98665,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.4091,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
26752.3,hamiltonian_lattice_xor,0.00148602,-0.01797,0.000586045,1,kodak_photocd,7.98393,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5316,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
248.319,chaotic_seed_blake3_xor,-0.0025843,-0.000890119,0.000303334,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.608,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
277.771,aes_ctr,-0.000108225,0.0029404,0.000413275,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6112,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
252.401,chacha20,0.000819013,0.000432283,0.00114948,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6203,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
241.18,aes_256_gcm,0.000221117,0.000531884,0.00196732,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5998,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
284.897,chacha20_poly1305,-0.00222743,0.0004398,-0.00143306,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6071,1,full,8.47711e-05,1,full__real_kodim01__rep1,3.32435e-07
47234.3,logistic_xor,0.00491838,-0.0399573,0.00912204,1,kodak_photocd,7.97154,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
47184.3,logistic_permute_xor,-0.0020157,-0.00562911,0.00132269,0.00807868,kodak_photocd,7.9716,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5766,0.999998,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
47265.4,arnold_xor,0.00634482,-0.0335023,0.0081113,0.173266,kodak_photocd,7.97152,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
47056.3,tiled_arnold_xor,0.00657521,-0.029203,0.00734516,0.0236994,kodak_photocd,7.97167,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
296.306,tent_block_xor,5.68848e-05,-0.001525,0.0020617,1,kodak_photocd,7.99982,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6234,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
18630.7,sine_xor,0.039083,0.0457673,0.0442007,1,kodak_photocd,7.98853,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3009,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
21690,coupled_lattice_xor,0.104015,0.0892393,0.111131,1,kodak_photocd,7.98665,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.4091,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
26752.3,hamiltonian_lattice_xor,0.00148602,-0.01797,0.000586045,1,kodak_photocd,7.98393,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5316,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
248.319,chaotic_seed_blake3_xor,-0.0025843,-0.000890119,0.000303334,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.608,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
277.771,aes_ctr,-0.000108225,0.0029404,0.000413275,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6112,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
252.401,chacha20,0.000819013,0.000432283,0.00114948,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6203,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
241.18,aes_256_gcm,0.000221117,0.000531884,0.00196732,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5998,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
284.897,chacha20_poly1305,-0.00222743,0.0004398,-0.00143306,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6071,1,full,8.47711e-05,2,full__real_kodim01__rep2,3.32435e-07
47234.3,logistic_xor,0.00491838,-0.0399573,0.00912204,1,kodak_photocd,7.97154,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
47184.3,logistic_permute_xor,-0.0020157,-0.00562911,0.00132269,0.00807868,kodak_photocd,7.9716,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5766,0.999998,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
47265.4,arnold_xor,0.00634482,-0.0335023,0.0081113,0.173266,kodak_photocd,7.97152,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
47056.3,tiled_arnold_xor,0.00657521,-0.029203,0.00734516,0.0236994,kodak_photocd,7.97167,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3863,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
296.306,tent_block_xor,5.68848e-05,-0.001525,0.0020617,1,kodak_photocd,7.99982,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6234,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
18630.7,sine_xor,0.039083,0.0457673,0.0442007,1,kodak_photocd,7.98853,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.3009,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
21690,coupled_lattice_xor,0.104015,0.0892393,0.111131,1,kodak_photocd,7.98665,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.4091,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
26752.3,hamiltonian_lattice_xor,0.00148602,-0.01797,0.000586045,1,kodak_photocd,7.98393,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5316,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
248.319,chaotic_seed_blake3_xor,-0.0025843,-0.000890119,0.000303334,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.608,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
277.771,aes_ctr,-0.000108225,0.0029404,0.000413275,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6112,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
252.401,chacha20,0.000819013,0.000432283,0.00114948,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6203,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
241.18,aes_256_gcm,0.000221117,0.000531884,0.00196732,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.5998,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
284.897,chacha20_poly1305,-0.00222743,0.0004398,-0.00143306,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim01.png,real_kodim01,,99.6071,1,full,8.47711e-05,3,full__real_kodim01__rep3,3.32435e-07
24554.9,logistic_xor,-6.89943e-05,-0.0516916,0.00437959,1,kodak_photocd,7.98569,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.3863,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
24244.5,logistic_permute_xor,-0.00202657,-0.0457506,0.00423536,0.0358793,kodak_photocd,7.98584,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.5563,0.999998,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
24193.6,arnold_xor,0.00173899,-0.0507461,0.00548589,0.195043,kodak_photocd,7.98588,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.3863,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
24739.2,tiled_arnold_xor,0.000761794,-0.050234,0.00372934,0.0622813,kodak_photocd,7.98558,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.3863,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
288.736,tent_block_xor,-0.00114275,-0.0020836,-0.00129106,1,kodak_photocd,7.99982,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.6234,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
154619,sine_xor,0.0203088,-0.124077,0.0202673,1,kodak_photocd,7.9063,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.3009,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
132730,coupled_lattice_xor,0.0261682,-0.13119,0.029379,1,kodak_photocd,7.91719,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.4091,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
13482.8,hamiltonian_lattice_xor,-0.0013183,0.00439335,0.00359042,1,kodak_photocd,7.99187,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.5316,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
244.852,chaotic_seed_blake3_xor,0.00368212,0.000997998,0.000348787,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.608,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
260.031,aes_ctr,-0.00275003,0.000542551,0.00239262,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.6112,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
315.527,chacha20,0.000509753,0.00121884,0.000122443,1,kodak_photocd,7.99981,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.6203,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
282.921,aes_256_gcm,0.000141504,-0.00196031,0.00060698,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.5998,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
247.278,chacha20_poly1305,-3.65e-05,-0.000309854,-0.00026501,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim02.png,real_kodim02,,99.6071,1,full,8.47711e-05,1,full__real_kodim02__rep1,3.32435e-07
